Zip (int),Station
26302,USA_WV_Clarksburg-Harrison.Marion.Rgnl.AP.724175_TMY3
38930,USA_MS_Greenwood-Leflore.AP.722359_TMY3
40514,USA_KY_Somerset-Pulaski.County.AWOS.724354_TMY3
35458,USA_AL_Tuscaloosa.Muni.AP.722286_TMY3
37863,USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3
20812,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3
20897,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3
21773,USA_MD_Hagerstown-Washington.County.Rgnl.AP.724066_TMY3
22844,USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3
25173,USA_WV_Beckley-Raleigh.County.Mem.AP.724120_TMY3
25649,USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3
33189,USA_FL_Homestead.AFB.722026_TMY3
28135,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3
50599,USA_IA_Webster.City.Muni.AP.725478_TMY3
50659,USA_IA_Charles.City.Muni.AP.725463_TMY3
52631,USA_IA_Fort.Madison.Muni.AP.725483_TMY3
59225,USA_MT_Glasgow.Intl.AP.727680_TMY3
59761,USA_ID_Salmon-Lemhi.AWOS.726865_TMY3
44302,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3
46255,USA_IN_Indianapolis.Intl.AP.724380_TMY3
65708,USA_MO_Joplin.Muni.AP.723495_TMY3
47905,USA_IN_Lafayette-Purdue.University.AP.724386_TMY3
54426,USA_WI_Wausau.Muni.AP.726463_TMY3
61654,USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3
97364,USA_OR_Salem-McNary.Field.726940_TMY3
97856,USA_OR_Baker.Muni.AP.726886_TMY3
98001,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3
98039,USA_WA_Seattle-Boeing.Field.727935_TMY3
33662,USA_FL_MacDill.AFB.747880_TMY3
13690,USA_NY_Fort.Drum-Wheeler.Sack.AAF.743700_TMY3
15352,USA_WV_Morgantown.Muni-Hart.Field.724176_TMY3
6091,USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3
7301,USA_NY_New.York-Central.Park.725033_TMY3
1451,USA_MA_Worcester.Rgnl.AP.725095_TMY3
37132,USA_TN_Nashville.Intl.AP.723270_TMY3
38028,USA_TN_Memphis.Intl.AP.723340_TMY3
56525,USA_ND_Fargo-Hector.Intl.AP.727530_TMY3
57072,USA_SD_Yankton-Chan.Gurney.Muni.AP.726525_TMY3
58361,USA_ND_Devils.Lake.AWOS.727573_TMY3
58644,USA_ND_Dickinson.Muni.AP.727645_TMY3
59077,USA_MT_Glasgow.Intl.AP.727680_TMY3
95226,USA_CA_Stockton.Metro.AP.724920_TMY3
90731,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3
91101,USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880_TMY3
92305,USA_CA_March.AFB.722860_TMY3
99678,USA_AK_Togiak.Village.AWOS.703606_TMY3
99708,USA_AK_Fairbanks.Intl.AP.702610_TMY3
68056,USA_NE_Bellevue-Offutt.AFB.725540_TMY3
69333,USA_NE_Alliance.Muni.AP.725635_TMY3
60119,USA_IL_Aurora.Muni.AP.744655_TMY3
61062,USA_IL_Sterling-Rock.Falls-Whiteside.County.AP.725326_TMY3
61204,USA_IL_Moline-Quad.City.Intl.AP.725440_TMY3
61423,USA_IA_Burlington.Muni.AP.725455_TMY3
49785,USA_MI_Chippewa.County.Intl.AP.727344_TMY3
52246,USA_IA_Cedar.Rapids.Muni.AP.725450_TMY3
53284,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3
54119,USA_MI_Iron.Mountain-Ford.Field.727437_TMY3
54890,USA_MN_Duluth.Intl.AP.727450_TMY3
58565,USA_ND_Minot.Intl.AP.727676_TMY3
64127,USA_MO_Kansas.City.Downtown.AP.724463_TMY3
70563,USA_LA_New.Iberia.722314_TMY3
71726,USA_AR_El.Dorado-Goodwin.Field.723419_TMY3
98054,USA_WA_Renton.Muni.AP.727934_TMY3
99160,USA_WA_Fairchild.AFB.727855_TMY3
91508,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3
91921,USA_CA_San.Diego-Miramar.NAS.722930_TMY3
92516,USA_CA_Palm.Springs-Thermal.AP.747187_TMY3
56293,USA_MN_Redwood.Falls.Muni.AP.726556_TMY3
57748,USA_SD_Ellsworth.AFB.726625_TMY3
58260,USA_MN_Hallock.727478_TMY3
59010,USA_MT_Billings-Logan.Intl.AP.726770_TMY3
59078,USA_MT_Lewistown.Muni.AP.726776_TMY3
75660,USA_TX_Longview-Gregg.County.AP.722470_TMY3
50595,USA_IA_Webster.City.Muni.AP.725478_TMY3
54170,USA_WI_Appleton-Outagamie.County.AP.726457_TMY3
63544,USA_MO_Kirksville.Muni.AP.724455_TMY3
66053,USA_KS_Olathe-Johnson.County.Executive.AP.724468_TMY3
67512,USA_KS_Hutchinson.Muni.AP.724506_TMY3
67651,USA_KS_Russell.Muni.AP.724585_TMY3
55707,USA_MN_Cloquet.AWOS.726558_TMY3
55917,USA_MN_Austin.Muni.AP.727566_TMY3
70643,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3
84046,USA_WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744_TMY3
84132,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3
84304,USA_ID_Malad.City.AP.725786_TMY3
85380,USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3
78571,USA_TX_Killeen.Muni.AWOS.722575_TMY3
80631,USA_CO_Greeley-Weld.County.AWOS.724768_TMY3
98013,USA_WA_Renton.Muni.AP.727934_TMY3
99346,USA_WA_Pasco-Tri.Cities.AP.727845_TMY3
93774,USA_CA_Fresno.Air.Terminal.723890_TMY3
94534,USA_CA_Fairfield-Travis.AFB.745160_TMY3
90755,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3
90810,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3
92505,USA_CA_Riverside.Muni.AP.722869_TMY3
99706,USA_AK_Fairbanks.Intl.AP.702610_TMY3
30252,USA_GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190_TMY3
34605,USA_FL_Tampa.Intl.AP.722110_TMY3
35039,USA_AL_Birmingham.Muni.AP.722280_TMY3
35757,USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3
36908,USA_MS_Meridian-Key.Field.722340_TMY3
38849,USA_MS_Tupelo.Muni-C.D.Lemons.AP.723320_TMY3
39633,USA_MS_Natchez-Hardy.Anders.Field.722357_TMY3
40348,USA_KY_Lexington-Bluegrass.AP.724220_TMY3
45424,USA_OH_Dayton-Wright.Patterson.AFB.745700_TMY3
47402,USA_IN_Monroe.County.AP.724375_TMY3
47527,USA_IN_Huntingburg.Muni.AP.724365_TMY3
47556,USA_IN_Huntingburg.Muni.AP.724365_TMY3
42101,USA_KY_Bowling.Green-Warren.County.AP.746716_TMY3
94965,USA_CA_San.Francisco.Intl.AP.724940_TMY3
91801,USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880_TMY3
92225,USA_CA_Blythe-Riverside.County.AP.747188_TMY3
92420,USA_CA_Twentynine.Palms.690150_TMY3
93933,USA_CA_Monterey.NAF.724915_TMY3
94037,USA_CA_San.Francisco.Intl.AP.724940_TMY3
87123,USA_NM_Albuquerque.Intl.AP.723650_TMY3
88417,USA_NM_Tucumcari.AP.723676_TMY3
89139,USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3
2168,USA_MA_Boston-Logan.Intl.AP.725090_TMY3
2447,USA_MA_Norwood.Mem.AP.725098_TMY3
2575,USA_MA_Marthas.Vineyard.AP.725066_TMY3
54424,USA_MI_Rhinelander-Oneida.County.AP.727415_TMY3
56307,USA_MN_Little.Falls.AWOS.726578_TMY3
57268,USA_SD_Brookings.AWOS.726515_TMY3
57706,USA_SD_Ellsworth.AFB.726625_TMY3
43519,USA_OH_Toledo.Express.AP.725360_TMY3
32460,USA_FL_Tallahassee.Rgnl.AP.722140_TMY3
35957,USA_AL_Gadsen.Muni.AWOS.722285_TMY3
36426,USA_FL_Whiting.Field.NAS.722226_TMY3
49456,USA_MI_Muskegon.County.AP.726360_TMY3
31781,USA_GA_Albany-Dougherty.County.AP.722160_TMY3
32151,USA_FL_Daytona.Beach.Intl.AP.722056_TMY3
37089,USA_TN_Nashville.Intl.AP.723270_TMY3
38011,USA_TN_Memphis.Intl.AP.723340_TMY3
39235,USA_MS_Jackson.Intl.AP.722350_TMY3
46372,USA_IL_Chicago-Midway.AP.725340_TMY3
46789,USA_IN_Fort.Wayne.Intl.AP.725330_TMY3
61318,USA_IL_Sterling-Rock.Falls-Whiteside.County.AP.725326_TMY3
61901,USA_IL_Bloomington.Normal-Central.Illinois.Rgnl.AP.724397_TMY3
63053,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3
71820,USA_AR_Texarkana-Webb.Field.723418_TMY3
72441,USA_MO_Poplar.Bluff.AWOS.723300_TMY3
73115,USA_OK_Oklahoma.City-Tinker.AFB.723540_TMY3
67510,USA_KS_Hutchinson.Muni.AP.724506_TMY3
68837,USA_NE_Ord-Sharp.Field.725524_TMY3
70668,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3
19156,USA_PA_Reading.Mem.AP-Spaatz.Field.725103_TMY3
2723,USA_MA_New.Bedford.Rgnl.AP.725065_TMY3
12723,USA_NY_Monticello.AWOS.725145_TMY3
8005,USA_NJ_McGuire.AFB.724096_TMY3
10472,USA_NY_New.York-LaGuardia.AP.725030_TMY3
11580,USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3
16216,USA_PA_Butler.County.AWOS.725124_TMY3
1566,USA_MA_Worcester.Rgnl.AP.725095_TMY3
28325,USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3
33777,USA_FL_St.Petersburg-Clearwater.Intl.AP.722116_TMY3
39525,USA_MS_Gulfport-Biloxi.Intl.AP.747685_TMY3
50456,USA_IA_Mason.City.Muni.AP.725485_TMY3
52554,USA_IA_Fairfield.Muni.AP.726498_TMY3
53937,USA_WI_Lone.Rock.AP.726416_TMY3
66624,USA_KS_Topeka-Phillip.Billard.Muni.AP.724560_TMY3
68876,USA_NE_Kearney.Muni.AWOS.725526_TMY3
62475,USA_IN_Terre.Haute-Hulman.Rgnl.AP.724373_TMY3
60103,USA_IL_Du.Page.AP.725305_TMY3
70546,USA_LA_Lake.Charles.AP.722404_TMY3
54646,USA_WI_Marshfield.Muni.AP.726574_TMY3
55480,USA_MN_Minneapolis-Crystal.AP.726575_TMY3
56076,USA_MN_Austin.Muni.AP.727566_TMY3
72539,USA_AR_Batesville.AWOS.723448_TMY3
44678,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3
54473,USA_WI_Mosinee-Central.Wisconsin.AP.726465_TMY3
55702,USA_MN_Cloquet.AWOS.726558_TMY3
55771,USA_MN_Orr.Rgnl.AP.726544_TMY3
37660,USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3
38375,USA_TN_Jackson-McKellar.Sipes.Rgnl.AP.723346_TMY3
40372,USA_KY_Somerset-Pulaski.County.AWOS.724354_TMY3
40829,USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3
45227,USA_OH_Cincinnati.Muni.AP-Lunken.Field.724297_TMY3
45858,USA_OH_Findlay.AP.725366_TMY3
47490,USA_IN_Monroe.County.AP.724375_TMY3
35205,USA_AL_Birmingham.Muni.AP.722280_TMY3
35540,USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3
28531,USA_NC_Cherry.Point.MCAS.723090_TMY3
29635,USA_SC_Greenville-Downtown.AP.723119_TMY3
13743,USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3
2817,USA_RI_Providence-T.F.Green.State.AP.725070_TMY3
4652,USA_ME_Bar.Harbor.AWOS.726077_TMY3
5609,USA_VT_Montpelier.AP.726145_TMY3
6104,USA_CT_Hartford-Brainard.Field.725087_TMY3
6756,USA_CT_Oxford.AWOS.725029_TMY3
7006,USA_NJ_Caldwell-Essex.County.AP.724094_TMY3
20061,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3
20428,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3
22538,USA_VA_Fredericksburg-Shannon.AP.724033_TMY3
22722,USA_VA_Charlottesville-Albemarle.County.AP.724016_TMY3
17773,USA_PA_Williamsport.Rgnl.AP.725140_TMY3
10107,USA_NY_New.York-Central.Park.725033_TMY3
12224,USA_NY_Albany.County.AP.725180_TMY3
12414,USA_NY_Albany.County.AP.725180_TMY3
12522,USA_NY_Poughkeepsie-Dutchess.County.AP.725036_TMY3
12827,USA_NY_Glens.Falls-Bennett.Mem.AP.725185_TMY3
2347,USA_MA_New.Bedford.Rgnl.AP.725065_TMY3
2534,USA_MA_Otis.ANGB.725060_TMY3
58422,USA_ND_Devils.Lake.AWOS.727573_TMY3
60539,USA_IL_Du.Page.AP.725305_TMY3
60914,USA_IL_Chicago-Midway.AP.725340_TMY3
61459,USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3
62225,USA_IL_Belleville-Scott.AFB.724338_TMY3
57366,USA_SD_Mitchell.AWOS.726545_TMY3
33063,USA_FL_Fort.Lauderdale.Executive.AP.722039_TMY3
33135,USA_FL_Miami.Intl.AP.722020_TMY3
77708,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3
95628,USA_CA_Sacramento.Exec.AP.724830_TMY3
96722,USA_HI_Lihue.AP.911650_TMY3
89822,USA_NV_Elko.Muni.AP.725825_TMY3
90030,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3
90103,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3
90278,USA_CA_Hawthorne-Jack.Northrop.Field.722956_TMY3
93544,USA_CA_Palmdale.AP.723820_TMY3
94820,USA_CA_Livermore.Muni.AP.724927_TMY3
78756,USA_TX_Austin-Camp.Mabry.722544_TMY3
79543,USA_TX_Abilene-Dyess.AFB.690190_TMY3
48180,USA_MI_Detroit.Metro.AP.725370_TMY3
8723,USA_NJ_Belmar-Monmouth.County.AP.724084_TMY3
10087,USA_NY_New.York-Central.Park.725033_TMY3
10559,USA_NY_White.Plains-Westchester.County.AP.725037_TMY3
766,PRI_Mercedita.AP.785203_TMY3
1036,USA_MA_Chicopee.Falls-Westover.AFB.744910_TMY3
30097,USA_GA_Dekalb.Peachtree.AP.722196_TMY3
27264,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3
28042,USA_NC_Hickory.Rgnl.AP.723145_TMY3
28086,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3
42070,USA_KY_Paducah-Barkley.Rgnl.AP.724350_TMY3
42764,USA_KY_Fort.Knox-Godman.AAF.724240_TMY3
43520,USA_IN_Fort.Wayne.Intl.AP.725330_TMY3
43605,USA_OH_Toledo.Express.AP.725360_TMY3
65074,USA_MO_Jefferson.City.Mem.AP.724458_TMY3
58524,USA_ND_Bismarck.Muni.AP.727640_TMY3
59441,USA_MT_Lewistown.Muni.AP.726776_TMY3
62093,USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3
98829,USA_WA_Wenatchee-Pangborn.Mem.AP.727825_TMY3
95970,USA_CA_Yuba.County.AP.724838_TMY3
67260,USA_KS_Wichita-Mid.Continent.AP.724500_TMY3
70443,USA_LA_Baton.Rouge-Ryan.AP.722317_TMY3
92090,USA_CA_San.Diego-Miramar.NAS.722930_TMY3
92354,USA_CA_March.AFB.722860_TMY3
93526,USA_CA_Bishop.AP.724800_TMY3
93660,USA_CA_Lemoore.NAS.747020_TMY3
80524,USA_CO_Fort.Collins.AWOS.724769_TMY3
75189,USA_TX_Greenville.Muni.AP.722588_TMY3
76122,USA_TX_Fort.Worth-Meacham.AP.722596_TMY3
85654,USA_AZ_Tucson.Intl.AP.722740_TMY3
64631,USA_MO_Kirksville.Muni.AP.724455_TMY3
65739,USA_AR_Harrison.AP.723446_TMY3
90050,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3
46511,USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3
47441,USA_IN_Terre.Haute-Hulman.Rgnl.AP.724373_TMY3
40322,USA_KY_Jackson-Julian.Carroll.AP.724236_TMY3
40840,USA_KY_London-Corbin-Magee.Field.724243_TMY3
36778,USA_AL_Montgomery-Dannelly.Field.722260_TMY3
37753,USA_NC_Asheville.Rgnl.AP.723150_TMY3
38226,USA_KY_Paducah-Barkley.Rgnl.AP.724350_TMY3
39225,USA_MS_Jackson.Intl.AP.722350_TMY3
39427,USA_MS_Hattiesburg-Laurel.AP.722348_TMY3
60467,USA_IL_Chicago-Midway.AP.725340_TMY3
62094,USA_IL_Springfield-Capital.AP.724390_TMY3
63745,USA_MO_Cape.Girardeau.Muni.AP.723489_TMY3
55701,USA_MN_Eveleth.Muni.AWOS.727474_TMY3
57242,USA_SD_Watertown.Muni.AP.726546_TMY3
52141,USA_IA_Decorah.Muni.AP.725476_TMY3
53037,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3
50026,USA_IA_Carroll.Muni.AP.725468_TMY3
50441,USA_IA_Mason.City.Muni.AP.725485_TMY3
3867,USA_ME_Sanford.Muni.AWOS.726064_TMY3
5062,USA_VT_Springfield-Hartnes.State.AP.726115_TMY3
6785,USA_CT_Oxford.AWOS.725029_TMY3
13468,USA_NY_Utica-Oneida.County.AP.725197_TMY3
15419,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3
16003,USA_PA_Butler.County.AWOS.725124_TMY3
23806,USA_VA_Petersburg.Muni.AP.724014_TMY3
26164,USA_WV_Parkersburg-Wood.County-Gill.Robb.Wilson.AP.724273_TMY3
8526,USA_NJ_McGuire.AFB.724096_TMY3
20190,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3
20198,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3
20260,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3
21054,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3
27801,USA_NC_Rocky.Mount-Wilson.AP.723068_TMY3
28089,USA_NC_Hickory.Rgnl.AP.723145_TMY3
28217,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3
19032,USA_PA_Philadelphia.Intl.AP.724080_TMY3
29379,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3
11953,USA_NY_Islip-Long.Island.MacArthur.AP.725035_TMY3
12187,USA_NY_Albany.County.AP.725180_TMY3
12450,USA_NY_Poughkeepsie-Dutchess.County.AP.725036_TMY3
76533,USA_TX_Draughon-Miller.Central.Texas.AP.722577_TMY3
76844,USA_TX_Killeen-Fort.Hood.Rgnl.AP.722576_TMY3
78736,USA_TX_Austin-Camp.Mabry.722544_TMY3
79407,USA_TX_Lubbock.Intl.AP.722670_TMY3
52004,USA_IA_Dubuque.Rgnl.AP.725470_TMY3
54623,USA_WI_La.Crosse.Muni.AP.726430_TMY3
58356,USA_ND_Devils.Lake.AWOS.727573_TMY3
65721,USA_MO_Springfield.Rgnl.AP.724400_TMY3
71946,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3
57421,USA_SD_Aberdeen.Rgnl.AP.726590_TMY3
63664,USA_MO_Farmington.Rgnl.AP.724454_TMY3
64195,USA_MO_Kansas.City.Intl.AP.724460_TMY3
72211,USA_AR_Little.Rock-Adams.Field.723403_TMY3
31703,USA_GA_Albany-Dougherty.County.AP.722160_TMY3
54762,USA_WI_Rice.Lake.Muni.AP.726467_TMY3
43545,USA_OH_Toledo.Express.AP.725360_TMY3
44767,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3
39338,USA_MS_Meridian-Key.Field.722340_TMY3
40067,USA_KY_Louisville-Bowman.Field.724235_TMY3
36112,USA_AL_Maxwell.AFB.722265_TMY3
46106,USA_IN_Indianapolis.Intl.AP.724380_TMY3
47957,USA_IN_Lafayette-Purdue.University.AP.724386_TMY3
48749,USA_MI_Oscoda-Wurtsmith.AFB.726395_TMY3
49301,USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3
38151,USA_TN_Memphis.Intl.AP.723340_TMY3
15638,USA_PA_Johnstown-Cambria.County.AP.725127_TMY3
19121,USA_PA_Philadelphia.Intl.AP.724080_TMY3
19376,USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3
5829,USA_NH_Berlin.Muni.AP.726160_TMY3
6037,USA_CT_Hartford-Brainard.Field.725087_TMY3
6503,USA_CT_New.Haven-Tweed.AP.725045_TMY3
28214,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3
28358,USA_NC_Fayetteville.Muni.AP.723035_TMY3
28601,USA_NC_Hickory.Rgnl.AP.723145_TMY3
29351,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3
13073,USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3
23520,USA_VA_Norfolk.NAS.723085_TMY3
24857,USA_WV_Beckley-Raleigh.County.Mem.AP.724120_TMY3
24894,USA_WV_Bluefield-Mercer.County.AP.724125_TMY3
25132,USA_WV_Charleston-Yeager.AP.724140_TMY3
25665,USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3
14711,USA_PA_Bradford.Rgnl.AP.725266_TMY3
15030,USA_PA_Butler.County.AWOS.725124_TMY3
95485,USA_CA_Ukiah.Muni.AP.725905_TMY3
95837,USA_CA_Sacramento.Metro.AP.724839_TMY3
96093,USA_CA_Redding.Muni.AP.725920_TMY3
91301,USA_CA_Van.Nuys.AP.722886_TMY3
98827,USA_WA_Wenatchee-Pangborn.Mem.AP.727825_TMY3
88555,USA_TX_El.Paso.Intl.AP.722700_TMY3
3110,USA_NH_Manchester.Muni.AP.743945_TMY3
60712,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3
62319,USA_IL_Quincy.Muni.AP.724396_TMY3
78677,USA_TX_Randolph.AFB.722536_TMY3
79838,USA_TX_El.Paso.Intl.AP.722700_TMY3
80468,USA_CO_Eagle.County.Rgnl.AP.724675_TMY3
71161,USA_LA_Shreveport.Downtown.722484_TMY3
58266,USA_ND_Grand.Forks.AFB.727575_TMY3
64644,USA_MO_St.Joseph-Rosecrans.Mem.AP.724490_TMY3
67013,USA_KS_Wichita-McConnell.AFB.724505_TMY3
73150,USA_OK_Oklahoma.City-Tinker.AFB.723540_TMY3
75137,USA_TX_Dallas-Redbird.AP.722599_TMY3
77254,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
77287,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
52552,USA_IA_Ottumwa.Industrial.AP.725465_TMY3
54667,USA_WI_La.Crosse.Muni.AP.726430_TMY3
55594,USA_MN_Edin.Prairie-Flying.Cloud.AP.726579_TMY3
38130,USA_TN_Memphis.Intl.AP.723340_TMY3
40334,USA_KY_Jackson-Julian.Carroll.AP.724236_TMY3
44415,USA_PA_Pittsburgh.Intl.AP.725200_TMY3
44721,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3
46368,USA_IL_Chicago-Midway.AP.725340_TMY3
46539,USA_IN_Grissom.AFB.725335_TMY3
48922,USA_MI_Lansing-Capital.City.AP.725390_TMY3
60087,USA_IL_Waukegan.Rgnl.AP.725347_TMY3
57069,USA_SD_Yankton-Chan.Gurney.Muni.AP.726525_TMY3
58643,USA_ND_Dickinson.Muni.AP.727645_TMY3
35651,USA_AL_Muscle.Shoals.Rgnl.AP.723235_TMY3
3733,USA_VT_Springfield-Hartnes.State.AP.726115_TMY3
4274,USA_ME_Auburn-Lewiston.Muni.AP.726184_TMY3
6141,USA_CT_Hartford-Brainard.Field.725087_TMY3
14213,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3
15241,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3
17256,USA_MD_Hagerstown-Washington.County.Rgnl.AP.724066_TMY3
30313,USA_GA_Fulton.County.AP.722195_TMY3
30540,USA_GA_Rome-Richard.B.Russell.AP.723200_TMY3
31002,USA_GA_Warner.Robins.AFB.722175_TMY3
31707,USA_GA_Albany-Dougherty.County.AP.722160_TMY3
32160,USA_FL_Gainesville.Rgnl.AP.722146_TMY3
32220,USA_FL_Jacksonville.NAS.722065_TMY3
32257,USA_FL_Jacksonville.NAS.722065_TMY3
32259,USA_FL_Jacksonville.NAS.722065_TMY3
24554,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3
19999,USA_MD_Salisbury-Wicomico.County.Rgnl.AP.724045_TMY3
20110,USA_VA_Manassas.Muni.AWOS.724036_TMY3
21783,USA_MD_Hagerstown-Washington.County.Rgnl.AP.724066_TMY3
17562,USA_PA_Lancaster.AP.725116_TMY3
12508,USA_NY_Newburgh-Stewart.Intl.AP.725038_TMY3
29385,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3
29401,USA_SC_Charleston.Intl.AP.722080_TMY3
29512,USA_SC_Florence.Rgnl.AP.723106_TMY3
26634,USA_WV_Charleston-Yeager.AP.724140_TMY3
80249,USA_CO_Aurora-Buckley.Field.ANGB.724695_TMY3
80943,USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3
65686,USA_AR_Harrison.AP.723446_TMY3
73701,USA_OK_Vance.AFB.723535_TMY3
74060,USA_OK_Tulsa.Intl.AP.723560_TMY3
74463,USA_OK_Tulsa.Intl.AP.723560_TMY3
75201,USA_TX_Dallas-Love.Field.722583_TMY3
77017,USA_TX_Houston-William.P.Hobby.AP.722435_TMY3
77343,USA_TX_College.Station-Easterwood.Field.722445_TMY3
67663,USA_KS_Hays.Muni.AWOS.724518_TMY3
68020,USA_NE_Tekamah.AWOS.725527_TMY3
89029,USA_CA_Needles.AP.723805_TMY3
90007,USA_CA_Hawthorne-Jack.Northrop.Field.722956_TMY3
79506,USA_TX_Abilene-Dyess.AFB.690190_TMY3
71119,USA_LA_Shreveport.Rgnl.AP.722480_TMY3
92278,USA_CA_Twentynine.Palms.690150_TMY3
92371,USA_CA_Palmdale.AP.723820_TMY3
95691,USA_CA_Sacramento.Exec.AP.724830_TMY3
95736,USA_CA_Blue.Canyon.AP.725845_TMY3
95949,USA_CA_Beale.AFB.724837_TMY3
94102,USA_CA_San.Francisco.Intl.AP.724940_TMY3
48357,USA_MI_Oakland.County.Intl.AP.726375_TMY3
43718,USA_WV_Wheeling-Ohio.County.AP.724275_TMY3
44660,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3
46015,USA_IN_Delaware.County-Johnson.Field.725336_TMY3
51354,USA_MN_Worthington.AWOS.726587_TMY3
34433,USA_FL_Ocala.Muni.AWOS.722055_TMY3
40057,USA_KY_Louisville-Bowman.Field.724235_TMY3
13844,USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3
14055,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3
14683,USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3
16159,USA_OH_Youngstown.Rgnl.AP.725250_TMY3
30677,USA_GA_Athens-Ben.Epps.AP.723110_TMY3
31198,USA_GA_Fulton.County.AP.722195_TMY3
32092,USA_FL_Jacksonville.NAS.722065_TMY3
33418,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3
24729,USA_WV_Bluefield-Mercer.County.AP.724125_TMY3
8012,USA_PA_Philadelphia.Intl.AP.724080_TMY3
8514,USA_NJ_McGuire.AFB.724096_TMY3
8822,USA_NJ_Trenton-Mercer.County.AP.724095_TMY3
11419,USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3
11548,USA_NY_Republic.AP.744864_TMY3
11940,USA_NY_Westhampton-Suffolk.County.AP.744865_TMY3
